state,last_changed
6969,2025-09-20T08:27:07.387Z
6955,2025-09-20T08:27:09.375Z
6930,2025-09-20T08:27:11.345Z
6945,2025-09-20T08:27:13.310Z
6950,2025-09-20T08:27:21.355Z
6968,2025-09-20T08:27:23.308Z
6998,2025-09-20T08:27:25.289Z
6993,2025-09-20T08:27:27.260Z
7036,2025-09-20T08:27:29.246Z
7017,2025-09-20T08:27:31.207Z
7027,2025-09-20T08:27:33.218Z
7042,2025-09-20T08:27:35.124Z
6936,2025-09-20T08:27:43.170Z
6949,2025-09-20T08:27:45.152Z
6955,2025-09-20T08:27:47.137Z
6974,2025-09-20T08:27:49.081Z
7062,2025-09-20T08:27:51.041Z
7058,2025-09-20T08:27:53.005Z
7046,2025-09-20T08:27:54.993Z
7020,2025-09-20T08:27:56.943Z
7011,2025-09-20T08:28:05.003Z
6943,2025-09-20T08:28:06.972Z
6941,2025-09-20T08:28:08.935Z
6958,2025-09-20T08:28:10.905Z
6957,2025-09-20T08:28:12.891Z
7041,2025-09-20T08:28:14.848Z
7011,2025-09-20T08:28:16.828Z
7016,2025-09-20T08:28:18.781Z
7099,2025-09-20T08:28:34.587Z
7091,2025-09-20T08:28:36.552Z
7097,2025-09-20T08:28:38.509Z
7070,2025-09-20T08:28:40.487Z
7019,2025-09-20T08:28:48.549Z
7024,2025-09-20T08:28:50.501Z
7005,2025-09-20T08:28:52.498Z
6981,2025-09-20T08:28:54.461Z
6929,2025-09-20T08:28:56.448Z
6895,2025-09-20T08:28:58.409Z
6922,2025-09-20T08:29:00.383Z
6931,2025-09-20T08:29:02.339Z
6917,2025-09-20T08:29:10.381Z
6915,2025-09-20T08:29:12.373Z
6880,2025-09-20T08:29:14.333Z
6646,2025-09-20T08:29:16.312Z
6325,2025-09-20T08:29:18.279Z
6337,2025-09-20T08:29:20.248Z
6361,2025-09-20T08:29:22.191Z
6609,2025-09-20T08:29:24.162Z
6933,2025-09-20T08:29:32.248Z
6907,2025-09-20T08:29:34.209Z
6897,2025-09-20T08:29:36.201Z
6649,2025-09-20T08:29:38.145Z
6641,2025-09-20T08:29:40.111Z
6651,2025-09-20T08:29:42.083Z
6639,2025-09-20T08:29:44.050Z
6867,2025-09-20T08:29:46.026Z
6927,2025-09-20T08:29:54.069Z
6922,2025-09-20T08:29:56.035Z
6906,2025-09-20T08:29:58.018Z
6898,2025-09-20T08:30:00.015Z
6886,2025-09-20T08:30:01.964Z
6901,2025-09-20T08:30:03.950Z
6913,2025-09-20T08:30:05.919Z
6675,2025-09-20T08:30:07.882Z
6642,2025-09-20T08:30:16.188Z
6257,2025-09-20T08:30:18.146Z
6286,2025-09-20T08:30:20.119Z
6527,2025-09-20T08:30:22.092Z
6562,2025-09-20T08:30:24.055Z
7036,2025-09-20T08:30:26.028Z
7029,2025-09-20T08:30:28.009Z
7035,2025-09-20T08:30:29.960Z
7027,2025-09-20T08:30:44.234Z
7119,2025-09-20T08:30:46.193Z
7182,2025-09-20T08:30:48.174Z
7178,2025-09-20T08:30:50.129Z
7156,2025-09-20T08:30:58.179Z
6965,2025-09-20T08:31:00.147Z
7012,2025-09-20T08:31:02.139Z
7032,2025-09-20T08:31:04.088Z
7013,2025-09-20T08:31:06.049Z
7059,2025-09-20T08:31:08.023Z
7018,2025-09-20T08:31:09.989Z
7014,2025-09-20T08:31:11.968Z
7046,2025-09-20T08:31:20.021Z
6989,2025-09-20T08:31:21.995Z
6980,2025-09-20T08:31:23.945Z
6735,2025-09-20T08:31:25.921Z
6708,2025-09-20T08:31:27.870Z
6701,2025-09-20T08:31:29.834Z
6915,2025-09-20T08:31:33.823Z
8469,2025-09-20T08:31:41.837Z
9937,2025-09-20T08:31:43.802Z
11631,2025-09-20T08:31:45.779Z
13409,2025-09-20T08:31:47.746Z
13402,2025-09-20T08:31:49.708Z
13394,2025-09-20T08:31:51.674Z
13375,2025-09-20T08:31:53.674Z
13365,2025-09-20T08:31:55.640Z
13371,2025-09-20T08:32:03.684Z
13359,2025-09-20T08:32:05.660Z
13350,2025-09-20T08:32:07.637Z
13343,2025-09-20T08:32:09.589Z
13334,2025-09-20T08:32:11.571Z
13336,2025-09-20T08:32:13.543Z
13338,2025-09-20T08:32:15.499Z
13345,2025-09-20T08:32:17.471Z
13317,2025-09-20T08:32:25.508Z
13307,2025-09-20T08:32:27.497Z
13281,2025-09-20T08:32:29.461Z
13270,2025-09-20T08:32:31.418Z
13261,2025-09-20T08:32:33.428Z
13246,2025-09-20T08:32:35.397Z
13247,2025-09-20T08:32:37.369Z
13248,2025-09-20T08:32:39.333Z
13224,2025-09-20T08:32:47.405Z
13229,2025-09-20T08:32:49.349Z
13205,2025-09-20T08:32:51.307Z
13191,2025-09-20T08:32:55.261Z
13172,2025-09-20T08:32:57.210Z
13209,2025-09-20T08:32:59.181Z
13181,2025-09-20T08:33:01.189Z
13156,2025-09-20T08:33:09.222Z
13126,2025-09-20T08:33:11.192Z
13117,2025-09-20T08:33:13.166Z
13115,2025-09-20T08:33:15.144Z
13132,2025-09-20T08:33:17.109Z
13145,2025-09-20T08:33:19.083Z
13164,2025-09-20T08:33:21.039Z
13167,2025-09-20T08:33:23.003Z
13152,2025-09-20T08:33:31.067Z
13139,2025-09-20T08:33:33.067Z
13137,2025-09-20T08:33:35.012Z
13121,2025-09-20T08:33:36.964Z
13148,2025-09-20T08:33:38.972Z
13160,2025-09-20T08:33:40.945Z
13124,2025-09-20T08:33:42.900Z
13132,2025-09-20T08:33:44.873Z
13105,2025-09-20T08:33:52.917Z
13078,2025-09-20T08:33:54.899Z
13093,2025-09-20T08:33:56.876Z
13086,2025-09-20T08:33:58.827Z
13062,2025-09-20T08:34:00.786Z
13054,2025-09-20T08:34:02.761Z
13028,2025-09-20T08:34:04.740Z
13020,2025-09-20T08:34:06.699Z
13026,2025-09-20T08:34:14.749Z
13000,2025-09-20T08:34:16.731Z
12984,2025-09-20T08:34:18.685Z
12962,2025-09-20T08:34:20.645Z
12900,2025-09-20T08:34:22.621Z
12879,2025-09-20T08:34:24.597Z
12855,2025-09-20T08:34:26.579Z
12840,2025-09-20T08:34:28.528Z
12822,2025-09-20T08:34:36.588Z
12811,2025-09-20T08:34:38.543Z
12797,2025-09-20T08:34:40.517Z
12766,2025-09-20T08:34:42.489Z
12778,2025-09-20T08:34:44.467Z
12788,2025-09-20T08:34:46.427Z
12776,2025-09-20T08:34:48.421Z
12757,2025-09-20T08:34:50.386Z
12729,2025-09-20T08:34:58.432Z
12683,2025-09-20T08:35:00.424Z
12672,2025-09-20T08:35:02.392Z
12659,2025-09-20T08:35:04.340Z
12635,2025-09-20T08:35:06.315Z
12591,2025-09-20T08:35:08.296Z
12550,2025-09-20T08:35:10.257Z
12513,2025-09-20T08:35:12.224Z
12418,2025-09-20T08:35:20.258Z
12331,2025-09-20T08:35:22.225Z
12268,2025-09-20T08:35:24.202Z
12210,2025-09-20T08:35:26.177Z
12180,2025-09-20T08:35:28.144Z
12116,2025-09-20T08:35:30.140Z
12099,2025-09-20T08:35:32.111Z
12062,2025-09-20T08:35:34.127Z
11872,2025-09-20T08:35:49.876Z
11725,2025-09-20T08:35:51.836Z
11560,2025-09-20T08:35:53.807Z
11421,2025-09-20T08:35:55.797Z
11324,2025-09-20T08:36:03.866Z
11158,2025-09-20T08:36:05.816Z
11072,2025-09-20T08:36:07.795Z
10946,2025-09-20T08:36:09.755Z
10935,2025-09-20T08:36:11.735Z
10904,2025-09-20T08:36:13.692Z
10867,2025-09-20T08:36:15.669Z
10776,2025-09-20T08:36:17.636Z
10545,2025-09-20T08:36:25.671Z
10356,2025-09-20T08:36:27.650Z
10177,2025-09-20T08:36:29.622Z
10062,2025-09-20T08:36:31.597Z
9979,2025-09-20T08:36:33.623Z
9857,2025-09-20T08:36:35.562Z
9768,2025-09-20T08:36:37.526Z
9569,2025-09-20T08:36:39.488Z
9518,2025-09-20T08:36:47.547Z
9657,2025-09-20T08:36:49.536Z
8700,2025-09-20T08:36:51.495Z
7635,2025-09-20T08:36:53.460Z
7423,2025-09-20T08:36:55.406Z
7032,2025-09-20T08:36:57.380Z
7238,2025-09-20T08:36:59.346Z
7644,2025-09-20T08:37:01.319Z
7666,2025-09-20T08:37:09.355Z
7683,2025-09-20T08:37:11.345Z
7629,2025-09-20T08:37:13.297Z
7602,2025-09-20T08:37:15.273Z
7597,2025-09-20T08:37:17.245Z
7603,2025-09-20T08:37:19.203Z
7656,2025-09-20T08:37:21.172Z
7679,2025-09-20T08:37:23.129Z
7502,2025-09-20T08:37:37.536Z
7485,2025-09-20T08:37:39.508Z
7387,2025-09-20T08:37:41.487Z
7363,2025-09-20T08:37:43.429Z
7354,2025-09-20T08:37:51.489Z
7338,2025-09-20T08:37:53.472Z
7372,2025-09-20T08:37:55.475Z
7396,2025-09-20T08:37:57.419Z
7395,2025-09-20T08:37:59.403Z
7382,2025-09-20T08:38:01.349Z
7378,2025-09-20T08:38:03.325Z
7329,2025-09-20T08:38:05.295Z
7274,2025-09-20T08:38:14.150Z
7230,2025-09-20T08:38:16.120Z
7185,2025-09-20T08:38:18.079Z
7163,2025-09-20T08:38:20.053Z
7180,2025-09-20T08:38:22.029Z
7185,2025-09-20T08:38:23.988Z
7217,2025-09-20T08:38:25.963Z
7208,2025-09-20T08:38:27.929Z
7186,2025-09-20T08:38:35.968Z
7183,2025-09-20T08:38:37.989Z
7150,2025-09-20T08:38:39.952Z
7177,2025-09-20T08:38:41.947Z
7186,2025-09-20T08:38:43.867Z
7174,2025-09-20T08:38:45.855Z
7185,2025-09-20T08:38:47.810Z
7183,2025-09-20T08:38:49.802Z
7170,2025-09-20T08:38:57.820Z
7168,2025-09-20T08:38:59.810Z
7158,2025-09-20T08:39:01.754Z
7132,2025-09-20T08:39:03.735Z
7129,2025-09-20T08:39:05.702Z
7142,2025-09-20T08:39:07.874Z
7161,2025-09-20T08:39:09.635Z
7190,2025-09-20T08:39:11.626Z
7200,2025-09-20T08:39:19.655Z
7189,2025-09-20T08:39:21.637Z
7182,2025-09-20T08:39:23.614Z
7177,2025-09-20T08:39:25.578Z
7160,2025-09-20T08:39:27.534Z
7139,2025-09-20T08:39:29.493Z
7132,2025-09-20T08:39:31.479Z
7121,2025-09-20T08:39:33.472Z
7135,2025-09-20T08:39:41.500Z
7161,2025-09-20T08:39:43.445Z
7166,2025-09-20T08:39:45.432Z
7172,2025-09-20T08:39:47.391Z
7179,2025-09-20T08:39:49.355Z
7174,2025-09-20T08:39:51.314Z
7170,2025-09-20T08:39:53.300Z
7174,2025-09-20T08:39:55.273Z
7163,2025-09-20T08:40:03.297Z
7155,2025-09-20T08:40:05.274Z
7147,2025-09-20T08:40:07.272Z
7140,2025-09-20T08:40:09.216Z
7141,2025-09-20T08:40:11.196Z
7142,2025-09-20T08:40:13.148Z
7152,2025-09-20T08:40:15.149Z
7148,2025-09-20T08:40:17.092Z
7147,2025-09-20T08:40:25.130Z
7152,2025-09-20T08:40:27.114Z
7144,2025-09-20T08:40:29.108Z
7169,2025-09-20T08:40:31.043Z
7165,2025-09-20T08:40:33.033Z
7168,2025-09-20T08:40:34.973Z
7182,2025-09-20T08:40:36.945Z
7177,2025-09-20T08:40:38.916Z
7215,2025-09-20T08:40:46.958Z
7205,2025-09-20T08:40:48.938Z
7214,2025-09-20T08:40:50.929Z
7189,2025-09-20T08:40:52.895Z
7151,2025-09-20T08:40:54.870Z
7139,2025-09-20T08:40:56.846Z
7129,2025-09-20T08:40:58.804Z
7130,2025-09-20T08:41:00.776Z
7155,2025-09-20T08:41:08.821Z
7194,2025-09-20T08:41:10.793Z
7191,2025-09-20T08:41:12.760Z
7196,2025-09-20T08:41:14.733Z
7190,2025-09-20T08:41:16.692Z
7168,2025-09-20T08:41:18.665Z
7175,2025-09-20T08:41:20.630Z
7180,2025-09-20T08:41:22.586Z
7183,2025-09-20T08:41:30.647Z
7185,2025-09-20T08:41:32.686Z
7174,2025-09-20T08:41:34.603Z
7196,2025-09-20T08:41:36.581Z
7208,2025-09-20T08:41:38.555Z
7216,2025-09-20T08:41:40.527Z
7208,2025-09-20T08:41:42.485Z
7181,2025-09-20T08:41:44.450Z
7145,2025-09-20T08:41:52.503Z
7142,2025-09-20T08:41:54.469Z
7161,2025-09-20T08:41:56.440Z
7179,2025-09-20T08:41:58.439Z
7165,2025-09-20T08:42:00.402Z
7169,2025-09-20T08:42:02.376Z
7153,2025-09-20T08:42:04.344Z
7146,2025-09-20T08:42:06.314Z
7157,2025-09-20T08:42:14.349Z
7177,2025-09-20T08:42:16.326Z
7197,2025-09-20T08:42:18.304Z
7187,2025-09-20T08:42:20.262Z
7211,2025-09-20T08:42:22.231Z
7181,2025-09-20T08:42:24.201Z
7153,2025-09-20T08:42:26.174Z
7168,2025-09-20T08:42:28.132Z
7199,2025-09-20T08:42:36.219Z
7216,2025-09-20T08:42:38.189Z
7238,2025-09-20T08:42:40.160Z
7225,2025-09-20T08:42:42.122Z
7186,2025-09-20T08:42:44.093Z
7161,2025-09-20T08:42:46.067Z
7157,2025-09-20T08:42:48.062Z
7172,2025-09-20T08:42:50.000Z
7159,2025-09-20T08:43:04.378Z
6811,2025-09-20T08:43:06.357Z
6796,2025-09-20T08:43:08.320Z
6782,2025-09-20T08:43:10.279Z
6772,2025-09-20T08:43:18.342Z
7133,2025-09-20T08:43:20.311Z
7144,2025-09-20T08:43:22.274Z
7157,2025-09-20T08:43:24.232Z
7176,2025-09-20T08:43:26.205Z
6797,2025-09-20T08:43:28.182Z
6767,2025-09-20T08:43:30.156Z
6773,2025-09-20T08:43:32.118Z
6767,2025-09-20T08:43:40.160Z
7150,2025-09-20T08:43:42.140Z
7185,2025-09-20T08:43:44.115Z
7190,2025-09-20T08:43:46.068Z
7182,2025-09-20T08:43:50.010Z
7190,2025-09-20T08:43:52.012Z
7138,2025-09-20T08:43:53.976Z
7167,2025-09-20T08:44:02.027Z
7181,2025-09-20T08:44:03.991Z
7153,2025-09-20T08:44:05.956Z
7185,2025-09-20T08:44:07.929Z
7167,2025-09-20T08:44:09.896Z
6790,2025-09-20T08:44:11.873Z
6803,2025-09-20T08:44:13.835Z
6790,2025-09-20T08:44:15.803Z
6781,2025-09-20T08:44:23.842Z
7161,2025-09-20T08:44:25.831Z
7145,2025-09-20T08:44:27.793Z
7136,2025-09-20T08:44:29.757Z
7124,2025-09-20T08:44:31.721Z
7110,2025-09-20T08:44:33.760Z
7127,2025-09-20T08:44:35.696Z
7133,2025-09-20T08:44:37.660Z
7153,2025-09-20T08:44:45.705Z
7143,2025-09-20T08:44:47.681Z
7132,2025-09-20T08:44:49.654Z
7122,2025-09-20T08:44:51.616Z
7118,2025-09-20T08:45:06.028Z
7104,2025-09-20T08:45:08.003Z
7124,2025-09-20T08:45:09.982Z
7135,2025-09-20T08:45:11.942Z
7136,2025-09-20T08:45:13.911Z
7177,2025-09-20T08:45:15.881Z
7174,2025-09-20T08:45:17.860Z
7176,2025-09-20T08:45:19.801Z
7182,2025-09-20T08:45:27.859Z
7172,2025-09-20T08:45:29.822Z
7177,2025-09-20T08:45:31.793Z
7192,2025-09-20T08:45:33.803Z
7185,2025-09-20T08:45:48.724Z
7163,2025-09-20T08:45:50.701Z
7156,2025-09-20T08:45:52.670Z
7170,2025-09-20T08:45:56.595Z
7203,2025-09-20T08:45:58.591Z
7228,2025-09-20T08:46:00.541Z
7204,2025-09-20T08:46:02.503Z
7191,2025-09-20T08:46:10.558Z
7160,2025-09-20T08:46:12.531Z
7174,2025-09-20T08:46:14.495Z
7194,2025-09-20T08:46:16.463Z
7225,2025-09-20T08:46:18.428Z
7234,2025-09-20T08:46:20.402Z
7185,2025-09-20T08:46:22.387Z
7161,2025-09-20T08:46:24.322Z
7118,2025-09-20T08:46:32.430Z
7123,2025-09-20T08:46:34.356Z
7145,2025-09-20T08:46:36.314Z
7144,2025-09-20T08:46:38.272Z
7143,2025-09-20T08:46:40.261Z
7140,2025-09-20T08:46:42.224Z
7137,2025-09-20T08:46:44.188Z
7167,2025-09-20T08:46:46.160Z
7188,2025-09-20T08:46:54.207Z
7201,2025-09-20T08:46:56.181Z
7185,2025-09-20T08:46:58.195Z
7192,2025-09-20T08:47:00.150Z
7166,2025-09-20T08:47:02.115Z
7153,2025-09-20T08:47:04.083Z
7147,2025-09-20T08:47:06.059Z
7110,2025-09-20T08:47:08.018Z
7123,2025-09-20T08:47:16.079Z
7125,2025-09-20T08:47:18.052Z
7118,2025-09-20T08:47:20.032Z
7125,2025-09-20T08:47:21.964Z
7103,2025-09-20T08:47:23.931Z
7086,2025-09-20T08:47:25.916Z
7108,2025-09-20T08:47:27.897Z
7142,2025-09-20T08:47:29.847Z
7170,2025-09-20T08:47:37.890Z
7187,2025-09-20T08:47:39.866Z
7161,2025-09-20T08:47:41.853Z
7136,2025-09-20T08:47:43.797Z
7115,2025-09-20T08:47:45.753Z
7098,2025-09-20T08:47:48.152Z
7108,2025-09-20T08:47:49.747Z
7105,2025-09-20T08:47:51.709Z
7101,2025-09-20T08:47:59.762Z
7107,2025-09-20T08:48:01.729Z
7110,2025-09-20T08:48:03.686Z
7105,2025-09-20T08:48:05.688Z
7157,2025-09-20T08:48:07.669Z
7149,2025-09-20T08:48:11.601Z
7177,2025-09-20T08:48:13.578Z
7167,2025-09-20T08:48:28.486Z
7172,2025-09-20T08:48:30.474Z
7195,2025-09-20T08:48:32.489Z
7192,2025-09-20T08:48:34.403Z
7194,2025-09-20T08:48:42.443Z
7178,2025-09-20T08:48:44.429Z
7163,2025-09-20T08:48:46.389Z
7151,2025-09-20T08:48:48.347Z
7157,2025-09-20T08:48:50.361Z
7168,2025-09-20T08:48:52.322Z
7179,2025-09-20T08:48:54.300Z
7185,2025-09-20T08:48:56.256Z
7168,2025-09-20T08:49:04.309Z
7186,2025-09-20T08:49:06.286Z
7182,2025-09-20T08:49:08.254Z
7152,2025-09-20T08:49:10.207Z
7159,2025-09-20T08:49:12.201Z
7156,2025-09-20T08:49:14.154Z
7151,2025-09-20T08:49:16.120Z
7183,2025-09-20T08:49:18.093Z
7168,2025-09-20T08:49:26.142Z
7165,2025-09-20T08:49:28.105Z
7169,2025-09-20T08:49:30.078Z
7163,2025-09-20T08:49:32.041Z
7184,2025-09-20T08:49:34.044Z
7180,2025-09-20T08:49:35.974Z
7212,2025-09-20T08:49:37.945Z
7216,2025-09-20T08:49:39.913Z
7194,2025-09-20T08:49:47.949Z
7211,2025-09-20T08:49:49.933Z
7226,2025-09-20T08:49:51.900Z
7244,2025-09-20T08:49:53.866Z
7252,2025-09-20T08:49:55.838Z
7248,2025-09-20T08:49:57.799Z
7229,2025-09-20T08:49:59.801Z
7214,2025-09-20T08:50:01.756Z
7198,2025-09-20T08:50:17.569Z
7166,2025-09-20T08:50:19.531Z
7165,2025-09-20T08:50:21.503Z
7172,2025-09-20T08:50:23.463Z
7186,2025-09-20T08:50:31.523Z
7187,2025-09-20T08:50:33.535Z
7186,2025-09-20T08:50:35.456Z
7165,2025-09-20T08:50:37.417Z
7159,2025-09-20T08:50:39.392Z
7160,2025-09-20T08:50:41.394Z
7173,2025-09-20T08:50:43.366Z
7188,2025-09-20T08:50:45.339Z
7182,2025-09-20T08:50:53.383Z
7187,2025-09-20T08:50:55.353Z
7153,2025-09-20T08:50:57.327Z
7146,2025-09-20T08:50:59.279Z
7151,2025-09-20T08:51:01.251Z
7172,2025-09-20T08:51:03.223Z
7191,2025-09-20T08:51:05.185Z
7208,2025-09-20T08:51:07.181Z
7191,2025-09-20T08:51:15.236Z
7179,2025-09-20T08:51:17.202Z
7142,2025-09-20T08:51:19.183Z
7112,2025-09-20T08:51:21.138Z
7125,2025-09-20T08:51:23.105Z
7144,2025-09-20T08:51:25.076Z
7149,2025-09-20T08:51:27.059Z
7166,2025-09-20T08:51:29.012Z
7153,2025-09-20T08:51:37.065Z
7124,2025-09-20T08:51:39.042Z
7138,2025-09-20T08:51:41.000Z
7119,2025-09-20T08:51:42.967Z
7137,2025-09-20T08:51:44.963Z
7151,2025-09-20T08:51:46.943Z
7135,2025-09-20T08:51:48.908Z
7157,2025-09-20T08:51:50.877Z
7160,2025-09-20T08:51:58.923Z
7136,2025-09-20T08:52:00.885Z
7146,2025-09-20T08:52:02.860Z
7136,2025-09-20T08:52:04.816Z
7127,2025-09-20T08:52:06.792Z
7154,2025-09-20T08:52:08.770Z
7143,2025-09-20T08:52:10.734Z
7155,2025-09-20T08:52:12.714Z
7166,2025-09-20T08:52:21.007Z
7161,2025-09-20T08:52:22.966Z
7174,2025-09-20T08:52:24.943Z
7172,2025-09-20T08:52:26.932Z
7164,2025-09-20T08:52:28.877Z
7173,2025-09-20T08:52:30.874Z
7159,2025-09-20T08:52:32.858Z
7158,2025-09-20T08:52:34.791Z
7156,2025-09-20T08:52:42.859Z
7134,2025-09-20T08:52:44.811Z
7144,2025-09-20T08:52:46.777Z
7140,2025-09-20T08:52:48.749Z
7144,2025-09-20T08:52:50.729Z
7163,2025-09-20T08:52:52.674Z
7152,2025-09-20T08:52:54.681Z
7144,2025-09-20T08:52:56.644Z
7129,2025-09-20T08:53:11.596Z
7123,2025-09-20T08:53:13.553Z
7143,2025-09-20T08:53:15.515Z
7146,2025-09-20T08:53:17.468Z
7127,2025-09-20T08:53:26.293Z
7118,2025-09-20T08:53:28.262Z
7107,2025-09-20T08:53:30.225Z
7083,2025-09-20T08:53:32.228Z
7113,2025-09-20T08:53:34.161Z
7127,2025-09-20T08:53:36.125Z
7118,2025-09-20T08:53:38.097Z
7128,2025-09-20T08:53:40.073Z
7122,2025-09-20T08:53:48.122Z
7129,2025-09-20T08:53:50.101Z
7138,2025-09-20T08:53:52.064Z
7162,2025-09-20T08:53:54.032Z
7170,2025-09-20T08:53:56.005Z
7168,2025-09-20T08:53:57.973Z
7152,2025-09-20T08:53:59.937Z
7142,2025-09-20T08:54:01.938Z
7126,2025-09-20T08:54:09.979Z
7128,2025-09-20T08:54:11.951Z
7156,2025-09-20T08:54:13.924Z
7162,2025-09-20T08:54:15.881Z
7182,2025-09-20T08:54:17.858Z
7173,2025-09-20T08:54:19.822Z
7171,2025-09-20T08:54:21.789Z
7182,2025-09-20T08:54:23.750Z
7181,2025-09-20T08:54:31.801Z
7189,2025-09-20T08:54:33.810Z
7187,2025-09-20T08:54:35.750Z
7160,2025-09-20T08:54:37.710Z
7148,2025-09-20T08:54:39.711Z
7145,2025-09-20T08:54:41.685Z
7167,2025-09-20T08:54:43.650Z
7194,2025-09-20T08:54:45.608Z
7214,2025-09-20T08:54:53.660Z
7237,2025-09-20T08:54:55.631Z
7221,2025-09-20T08:54:57.599Z
7213,2025-09-20T08:54:59.578Z
7218,2025-09-20T08:55:01.528Z
7207,2025-09-20T08:55:03.505Z
7211,2025-09-20T08:55:05.484Z
7207,2025-09-20T08:55:15.492Z
7200,2025-09-20T08:55:17.467Z
7203,2025-09-20T08:55:19.430Z
7198,2025-09-20T08:55:21.388Z
7202,2025-09-20T08:55:23.353Z
7195,2025-09-20T08:55:25.324Z
7197,2025-09-20T08:55:27.304Z
7205,2025-09-20T08:55:29.262Z
7217,2025-09-20T08:55:39.289Z
7205,2025-09-20T08:55:41.269Z
7193,2025-09-20T08:55:43.218Z
7221,2025-09-20T08:55:47.153Z
7223,2025-09-20T08:55:49.134Z
7241,2025-09-20T08:55:51.100Z
7224,2025-09-20T08:55:59.153Z
7204,2025-09-20T08:56:01.119Z
7194,2025-09-20T08:56:03.108Z
7200,2025-09-20T08:56:05.077Z
7197,2025-09-20T08:56:07.056Z
7191,2025-09-20T08:56:09.026Z
7196,2025-09-20T08:56:10.983Z
7199,2025-09-20T08:56:12.970Z
7196,2025-09-20T08:56:21.011Z
7199,2025-09-20T08:56:22.973Z
7208,2025-09-20T08:56:24.944Z
7192,2025-09-20T08:56:26.908Z
7200,2025-09-20T08:56:28.873Z
7207,2025-09-20T08:56:30.839Z
7211,2025-09-20T08:56:32.860Z
7203,2025-09-20T08:56:34.776Z
7217,2025-09-20T08:56:42.833Z
7202,2025-09-20T08:56:44.832Z
7201,2025-09-20T08:56:46.814Z
7200,2025-09-20T08:56:48.782Z
7190,2025-09-20T08:56:50.732Z
7180,2025-09-20T08:56:52.701Z
7167,2025-09-20T08:56:54.678Z
7178,2025-09-20T08:56:56.672Z
7185,2025-09-20T08:57:04.728Z
7148,2025-09-20T08:57:06.698Z
7141,2025-09-20T08:57:08.658Z
7120,2025-09-20T08:57:10.619Z
7096,2025-09-20T08:57:12.604Z
7116,2025-09-20T08:57:14.559Z
7125,2025-09-20T08:57:16.534Z
7116,2025-09-20T08:57:18.524Z
7121,2025-09-20T08:57:34.324Z
7155,2025-09-20T08:57:36.300Z
7145,2025-09-20T08:57:38.268Z
7140,2025-09-20T08:57:40.231Z
7139,2025-09-20T08:57:54.612Z
7113,2025-09-20T08:57:56.603Z
7134,2025-09-20T08:57:58.560Z
7175,2025-09-20T08:58:00.529Z
7178,2025-09-20T08:58:08.565Z
7164,2025-09-20T08:58:10.537Z
7157,2025-09-20T08:58:12.505Z
7144,2025-09-20T08:58:14.482Z
7158,2025-09-20T08:58:16.448Z
7161,2025-09-20T08:58:18.420Z
7168,2025-09-20T08:58:20.392Z
6846,2025-09-20T08:58:22.340Z
6829,2025-09-20T08:58:30.404Z
6817,2025-09-20T08:58:32.425Z
6841,2025-09-20T08:58:36.302Z
6856,2025-09-20T08:58:38.275Z
6894,2025-09-20T08:58:40.254Z
6869,2025-09-20T08:58:42.216Z
6867,2025-09-20T08:58:44.177Z
6860,2025-09-20T08:58:52.221Z
6871,2025-09-20T08:58:54.211Z
6889,2025-09-20T08:58:56.169Z
7116,2025-09-20T08:58:58.128Z
7123,2025-09-20T08:59:00.100Z
7128,2025-09-20T08:59:02.070Z
7125,2025-09-20T08:59:04.085Z
6907,2025-09-20T08:59:06.031Z
6904,2025-09-20T08:59:14.085Z
6892,2025-09-20T08:59:16.049Z
6873,2025-09-20T08:59:18.028Z
7154,2025-09-20T08:59:19.978Z
7146,2025-09-20T08:59:21.952Z
6750,2025-09-20T08:59:23.926Z
6764,2025-09-20T08:59:25.902Z
6771,2025-09-20T08:59:27.858Z
6796,2025-09-20T08:59:42.289Z
7161,2025-09-20T08:59:44.224Z
7160,2025-09-20T08:59:46.233Z
7176,2025-09-20T08:59:48.159Z
7195,2025-09-20T08:59:56.203Z
7199,2025-09-20T08:59:58.205Z
7210,2025-09-20T09:00:00.166Z
7186,2025-09-20T09:00:02.110Z
7152,2025-09-20T09:00:04.085Z
7088,2025-09-20T09:00:06.058Z
7097,2025-09-20T09:00:08.045Z
7121,2025-09-20T09:00:10.023Z
7161,2025-09-20T09:00:18.062Z
7221,2025-09-20T09:00:20.046Z
7176,2025-09-20T09:00:22.013Z
7177,2025-09-20T09:00:23.980Z
7124,2025-09-20T09:00:25.960Z
7145,2025-09-20T09:00:27.900Z
7195,2025-09-20T09:00:29.882Z
7174,2025-09-20T09:00:31.860Z
7181,2025-09-20T09:00:40.694Z
7202,2025-09-20T09:00:42.665Z
7172,2025-09-20T09:00:44.625Z
7197,2025-09-20T09:00:46.611Z
7219,2025-09-20T09:00:48.612Z
7167,2025-09-20T09:00:50.569Z
7188,2025-09-20T09:00:52.565Z
7175,2025-09-20T09:00:54.511Z
7158,2025-09-20T09:01:02.573Z
7205,2025-09-20T09:01:04.543Z
7187,2025-09-20T09:01:06.529Z
7196,2025-09-20T09:01:08.469Z
7205,2025-09-20T09:01:10.431Z
7202,2025-09-20T09:01:12.400Z
7223,2025-09-20T09:01:14.362Z
7203,2025-09-20T09:01:16.341Z
7210,2025-09-20T09:01:24.391Z
7199,2025-09-20T09:01:26.349Z
7189,2025-09-20T09:01:28.332Z
7195,2025-09-20T09:01:30.285Z
